id;menu_id;client_id;carnet_adresse_id;source_id;mode_id;type_id;date_heure_livraison;nbr_pack;est_accepter;motif_rejet;est_livrer;cmd_attente;cmd_annule;created_at;updated_at;receptionnaire_id;modificateur_id;created_id;facture;est_supprimer;commentaire;est_attribuer;commentaire_client;est_mise_livraison;date_mise_livraison
12051;456;2779;3869;8;10;11;12:13:00;1;1;NULL;0;0;0;2020-06-19 04:18:50;2020-06-19 04:18:50;3215;NULL;19;0;0;Commande validée;0;;0;NULL
12052;456;2335;3385;8;11;11;12:13:00;1;1;NULL;0;0;0;2020-06-19 04:22:45;2020-06-19 04:22:45;2833;NULL;19;0;0;Commande validée;0;;0;NULL
12053;456;1622;1956;8;13;16;13:00:00;1;1;NULL;0;0;0;2020-06-19 04:24:14;2020-06-19 04:24:14;1877;NULL;19;0;0;Commande validée;0;;0;NULL
12054;456;2082;3027;8;11;11;12:30:00;1;1;NULL;0;0;0;2020-06-19 04:24:39;2020-06-19 04:24:39;2577;NULL;19;0;0;Commande validée;0;;0;NULL
12055;456;149;469;8;10;11;12:13:00;2;1;NULL;0;0;0;2020-06-19 04:25:01;2020-06-19 04:25:01;390;NULL;19;0;0;Commande validée;0;;0;NULL
12056;456;1114;1147;8;10;16;12:13:00;1;1;NULL;0;0;0;2020-06-19 04:25:25;2020-06-19 04:25:25;3177;NULL;19;0;0;Commande validée;0;;0;NULL
12057;456;1144;1200;8;10;11;12:13:00;1;1;NULL;0;0;0;2020-06-19 04:46:29;2020-06-19 04:46:29;2952;NULL;19;0;0;Commande validée;0;;0;NULL
12058;456;1998;2888;8;10;11;12:13:00;1;1;NULL;0;0;0;2020-06-19 04:48:53;2020-06-19 04:48:53;2430;NULL;19;0;0;Commande validée;0;;0;NULL
12059;456;2076;3019;8;10;11;12:13:00;1;1;NULL;0;0;0;2020-06-19 04:49:41;2020-06-19 04:49:41;2572;NULL;19;0;0;Commande validée;0;;0;NULL
12060;456;260;605;8;11;11;13:30:00;1;1;NULL;0;0;0;2020-06-19 04:50:38;2020-06-19 04:50:38;530;NULL;19;0;0;Commande validée;0;;0;NULL
12061;456;260;605;8;11;11;12:13:00;1;1;NULL;0;0;0;2020-06-19 04:51:12;2020-06-19 04:51:12;530;NULL;19;0;0;Commande validée;0;;0;NULL
12062;456;2230;3265;8;15;11;12:30:00;1;1;NULL;0;0;0;2020-06-19 04:51:36;2020-06-19 04:51:36;2730;NULL;19;0;0;Commande validée;0;;0;NULL
12063;456;1963;2742;8;10;11;13:00:00;1;1;NULL;0;0;0;2020-06-19 04:56:51;2020-06-19 04:56:51;2346;NULL;19;0;0;Commande validée;0;;0;NULL
12064;456;1622;1956;8;13;11;12:30:00;1;1;NULL;0;0;0;2020-06-19 04:57:14;2020-06-19 04:57:14;1877;NULL;19;0;0;Commande validée;0;;0;NULL
12065;456;2348;3411;8;11;16;12:13:00;1;1;NULL;0;0;0;2020-06-19 05:01:25;2020-06-19 05:01:25;2855;NULL;19;0;0;Commande validée;0;;0;NULL
12066;456;798;757;8;10;11;13:00:00;5;1;NULL;0;0;0;2020-06-19 05:02:56;2020-06-19 05:02:56;675;NULL;19;0;0;Commande validée;0;;0;NULL
